2025-12-04 02:22:54,084 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-12-04 02:22:54,084 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-12-04 02:22:54,085 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-12-04 02:22:54,085 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2025-12-04 02:22:54,086 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 164
2025-12-04 02:22:54,086 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 161
2025-12-04 02:22:54,086 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 122
2025-12-04 02:22:54,087 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 103
2025-12-04 02:22:54,087 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-12-04 02:22:54,088 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 63
2025-12-04 02:22:54,088 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 64
2025-12-04 02:22:54,088 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 65
2025-12-04 02:22:54,089 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 66
2025-12-04 02:23:03,604 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_5 to child Link_6 failed
2025-12-04 02:23:03,904 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2025-12-04 02:23:03,910 INFO  ExportHelperExtension.cs: 1136 - Found 84 in Assem1
2025-12-04 02:23:03,911 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in Assem1
2025-12-04 02:23:03,911 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-12-04 02:23:03,912 INFO  ExportHelperExtension.cs: 1160 - 11 components to check
2025-12-04 02:23:03,912 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base-1
2025-12-04 02:23:03,913 INFO  ExportHelperExtension.cs: 1136 - Found 85 in base-1
2025-12-04 02:23:03,913 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base-1
2025-12-04 02:23:03,914 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from tail-1
2025-12-04 02:23:03,914 INFO  ExportHelperExtension.cs: 1136 - Found 33 in tail-1
2025-12-04 02:23:03,915 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in tail-1
2025-12-04 02:23:03,915 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arduino base-1
2025-12-04 02:23:03,916 INFO  ExportHelperExtension.cs: 1136 - Found 214 in Arduino base-1
2025-12-04 02:23:03,917 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Arduino base-1
